wmo	CALVALUS_ID	date_Argo	hour_Argo	date_s3	hour_s3	n_cycle	doy	lon	lat	pixel_lat	pixel_lon	latitude	longitude	sla	PAR	MLD	GlbClr_412	GlbClr_443	GlbClr_490	GlbClr_555	GlbClr_670	iop_apig	iop_adet	iop_agelb	iop_bpart	iop_bwit	iop_adg	iop_atot	iop_btot	kd489	kdmin	kd_z90max	conc_tsm	conc_chl	unc_apig	unc_adet	unc_agelb	unc_bpart	unc_bwit	unc_adg	unc_atot	unc_btot	unc_tsm	unc_chl	unc_kd489	unc_kdmin	unc_kd_z90max	OAA	OZA	SAA	SZA	horizontal_wind_vector_1	horizontal_wind_vector_2	sea_level_pressure	total_ozone	humidity	total_columnar_water_vapour	S3b1_400	S3b2_412.5	S3b3_442.5	S3b4_490	S3b5_510	S3b6_560	S3b7_620	S3b8_665	S3b9_673.75	S3b10_681.25	S3b11_708.75	S3b12_753.75	Dens_pc1	Dens_pc2	Dens_pc3	Dens_pc4	Dens_pc5	Temp_pc1	Temp_pc2	Temp_pc3	Temp_pc4	Temp_pc5	Sal_pc1	Sal_pc2	Sal_pc3	Sal_pc4	Sal_pc5	Spy_pc1	Spy_pc2	Spy_pc3	Spy_pc4	Spy_pc5	wmo.1	n_cycle.1	X1	X3	X5	X7	X9	X11	X13	X15	X17	X19	X21	X23	X25	X27	X29	X31	X33	X35	X37	X39	X41	X43	X45	X47	X49	X51	X53	X55	X57	X59	X61	X63	X65	X67	X69	X71	X73	X75	X77	X79	X81	X83	X85	X87	X89	X91	X93	X95	X97	X99	X101	X103	X105	X107	X109	X111	X113	X115	X117	X119	X121	X123	X125	X127	X129	X131	X133	X135	X137	X139	X141	X143	X145	X147	X149	X151	X153	X155	X157	X159	X161	X163	X165	X167	X169	X171	X173	X175	X177	X179	X181	X183	X185	X187	X189	X191	X193	X195	X197	X199	X201	X203	X205	X207	X209	X211	X213	X215	X217	X219	X221	X223	X225	X227	X229	X231	X233	X235	X237	X239	X241	X243	X245	X247	X249	X250
3902124	000244_S3A_OL_1_EFR____20171104T105902_20171104T110102_20171220T130235_0119_024_108______MR1_R_NT_002.SEN3	5/11/17	11:38	4/11/17	10:59	18	308	-25.474417	-18.661804	-18.659304	-25.473394	-18.659304	-25.473394	-2.2895	60.857	37	0.057	0.045	0.026	0.005	0.001	0.002889748	0.00084786	0.003201424	0.039976873	0.002359149	0.004049284	0.006939032	0.04233602	0.027567914	0.02504827	39.922916	0.07607358	0.048030116	0.000255918	7.80E-05	0.000237466	0.006593119	0.00107586	0.000243649	0.000401497	0.01139436	0.0195983	0.003860509	0.000466437	0.000423806	0.68710315	35.01556	90.55152	50.143227	105.37775	-9.3380995	4.784887	1019.8972	0.006291836	55.955654	19.006853	0.039571278	0.04523629	0.03964779	0.024061745	0.011340305	0.004817112	0.000875537	0.000484884	0.000471137	0.000444015	0.000217314	5.93E-05	-7.412906072	-2.788730747	0.608092271	-1.142131392	-0.691502089	3.948244787	-4.914099703	-2.536258519	-2.006819894	1.180254981	-5.39233074	-3.177585824	-2.151623517	0.906417821	-0.690823232	0.064400298	-0.488882221	-5.263609501	1.867525532	0.79045884	3902124	18	0.00058	0.00056	0.00056	0.00057	0.00056	0.00056	0.00056	0.000552778	0.00055	0.00055	0.00055	0.00055	0.00055	0.00055	0.00055	0.00055	0.000563636	0.0005765	0.00058	0.00058	0.00058	0.00058	0.00058	0.000586	0.00061	0.00061	0.00061	0.00062	0.00062	0.00062	0.00062	0.00062	0.00062	0.00062	0.00062	0.00062	0.00062	0.00062	0.0006425	0.00065	0.000654762	0.00066	0.00066	0.00066	0.00066	0.00066	0.00066	0.0006556	0.00065	0.00065	0.00065	0.00065	0.00065	0.000655217	0.00066	0.00066	0.00066	0.00066	0.00069913	0.00071	0.00071	0.00071	0.00071	0.000705455	0.00068	0.000613334	0.00061	0.000580909	0.00057	0.000585652	0.0006	0.0006	0.0006	0.0006	0.000588571	0.00052	0.00052	0.00052	0.00052	0.00052	0.00052	0.00052	0.000515714	0.00051	0.000498636	0.00046	0.000459091	0.00045	0.00045	0.00045	0.000455833	0.00046	0.00046	0.00046	0.00046	0.00046	0.0004344	0.00042	0.00042	0.000376667	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.00033	0.00033	0.00033	0.000315882	0.000301176	0.0003	0.000297647	0.00028	0.00028	0.00028	0.000272941	0.00027	0.00027	0.00027	0.00027	0.00027	0.00027	0.00027
3902125	000245_S3A_OL_1_EFR____20171104T105902_20171104T110102_20171220T130235_0119_024_108______MR1_R_NT_002.SEN3	5/11/17	11:30	4/11/17	10:59	17	308	-24.980033	-20.586589	-20.582588	-24.980282	-20.582588	-24.980282	1.0266	61.075	39	0.061	0.048	0.027	0.006	0.001	0.00254782	0.000833717	0.003285097	0.039439473	0.002449726	0.004118814	0.006666634	0.041889198	0.027772706	0.025274288	39.565903	0.07543004	0.0421342	0.000231578	7.26E-05	0.000239897	0.006479976	0.001116249	0.000238336	0.000380034	0.011499465	0.019779079	0.003479403	0.000468164	0.000426048	0.6783967	34.4692	87.55822	45.569313	105.32916	-8.362671	3.1165383	1021.3018	0.006308775	75.25205	14.569967	0.043114785	0.04948792	0.043692093	0.026770534	0.012677917	0.005446524	0.001025613	0.000576628	0.000556991	0.000523967	0.000263818	7.29E-05	-8.325027438	-3.548481059	-1.259012024	-0.14011778	-0.315557669	4.703832132	-6.17456965	1.262495774	-2.203807463	-0.163500391	-6.134072397	-1.153459518	-2.284570406	-0.856513031	-0.165088847	0.506203484	-3.363918438	-2.812535487	3.317892685	-0.520381386	3902125	17	0.0005	0.0005	0.00051	0.000525714	0.00051	0.00051	0.00051	0.00051	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005075	0.000535263	0.000548095	0.000617368	0.000637391	0.00064	0.0006444	0.00065	0.00065	0.00065	0.00065	0.00065	0.000626087	0.0005936	0.00058	0.00058	0.000565	0.000554615	0.00055	0.00055	0.00055	0.00055	0.0005692	0.0005844	0.00059	0.00059	0.00059	0.00059	0.00059	0.00059	0.00059	0.00059	0.000615	0.00062	0.000624167	0.00063	0.0006312	0.0006392	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.000626087	0.000576667	0.0005225	0.000499333	0.000492667	0.00049	0.0004756	0.000446	0.000426	0.000414615	0.000406667	0.0004	0.0004	0.0004	0.00039069	0.00037	0.000378333	0.00038	0.00038	0.00038	0.00038	0.00038	0.00038	0.000377778	0.000362963	0.00036	0.00036	0.00035619	0.000352692	0.00036	0.00036	0.00036	0.00036	0.00036	0.00036	0.00036	0.00036	0.00036	0.00032	0.00032	0.000322941	0.00033	0.00033	0.00033	0.00033	0.00033	0.00033	0.000322222	0.000296	0.00029	0.00029	0.00029	0.00029	0.000288667	0.00028	0.00028	0.00028	0.00028	0.00028	0.00028	0.00027875	0.000274583
6902740	000247_S3A_OL_1_EFR____20171106T114751_20171106T114951_20171220T152914_0119_024_137______MR1_R_NT_002.SEN3	5/11/17	17:47	6/11/17	11:47	61	309	-28.194202	-21.027755	-21.02557	-28.193785	-21.02557	-28.193785	0.8472	60.766	50	0.064	0.05	0.029	0.006	0.001	0.002926531	0.000842461	0.003294611	0.013911718	0.002253323	0.004137072	0.007063603	0.01616504	0.023781298	0.020295732	49.271442	0.030913454	0.0486661	0.000200151	6.33E-05	0.000198643	0.00315285	0.000959238	0.000214765	0.000278056	0.003499856	0.006019753	0.002989733	0.000308184	0.000263014	0.64689654	26.132294	83.77643	16.992332	-77.80887	-4.1262984	-5.850243	1017.9622	0.006033473	50.65651	22.003904	0.029721392	0.033039045	0.02656819	0.014273787	0.006761384	0.002688587	0.000445857	0.000234441	0.000230835	0.000223356	9.70E-05	2.45E-05	-6.986066703	-4.086588686	-1.522569836	0.294039576	-0.346434225	0.063570894	-7.100991594	2.821992192	-1.761668315	-1.017153906	-10.49167122	1.885777439	-1.722169937	-1.829892678	0.738760365	-5.076344587	-5.463800392	-1.272144701	3.261556493	-1.422883893	6902740	61	0.00053	0.00051	0.00051	0.00048	0.00049	0.00048	0.000506667	0.00051	0.00051	0.000507778	0.00049	0.00049	0.00051	0.00051	0.000498889	0.00048	0.00048	0.00048	0.000501	0.00051	0.00054	0.00054	0.000537778	0.00053	0.000536	0.000614	0.00063	0.00063	0.00063	0.00065	0.00065	0.00065	0.00065	0.00065	0.00063	0.00063	0.000625	0.00062	0.000625	0.00063	0.00063	0.000626	0.00062	0.00062	0.00062	0.00062	0.00066	0.00066	0.00066	0.00066	0.00066	0.00066	0.00066	0.000639091	0.000587	0.00058	0.00058	0.000578	0.00058	0.00058	0.00058	0.000571	0.00057	0.00057	0.00057	0.00057	0.00057	0.00054	0.000538	0.00052	0.000433637	0.000459091	0.000493846	0.00051	0.00051	0.000493636	0.000483636	0.00046	0.000437273	0.00042	0.00042	0.00042	0.00042	0.000418182	0.00041	0.00041	0.00041	0.00041	0.00041	0.00038	0.00037	0.00034	0.00034	0.000328333	0.00032	0.00032	0.00032	0.000315455	0.000311818	0.00032	0.00032	0.00032	0.00031	0.00031	0.00031	0.00028	0.000271667	0.000241818	0.00026	0.00026	0.00026	0.00026	0.00026	0.000240909	0.00026	0.00026875	0.00027	0.00027	0.00024	0.00024	0.00024	0.00024	0.00024	0.00024	0.00024	0.00023
3902124	000248_S3A_OL_1_EFR____20171107T111946_20171107T112146_20171220T164010_0119_024_151______MR1_R_NT_002.SEN3	6/11/17	11:35	7/11/17	11:21	19	309	-25.501317	-18.665616	-18.664097	-25.501898	-18.664097	-25.501898	-2.1553	61.999	47	0.058	0.046	0.027	0.006	0.001	0.002139649	0.000825723	0.003476292	0.031251673	0.002006679	0.004302015	0.006441664	0.033258352	0.026554339	0.02398069	41.70022	0.059973583	0.03513788	0.000190923	6.59E-05	0.000235287	0.005239051	0.000864691	0.000226358	0.000337771	0.008850524	0.015222902	0.0028465	0.000440436	0.000397749	0.703313	29.688314	90.535286	18.051706	103.53211	-6.1174493	-3.3518832	1015.6989	0.006283126	71.522285	28.184425	0.040326945	0.046726026	0.041217238	0.02470236	0.011282808	0.004793972	0.000869551	0.000479697	0.000461166	0.000439019	0.000221223	5.88E-05	-7.90494224	-2.32274804	1.002224609	-1.146960037	-0.510688808	4.891451971	-4.1487742	-3.704617189	-1.247857561	1.639791564	-4.744638398	-4.238177424	-1.878789951	1.868239241	-0.608940784	0.957207838	0.668042392	-5.969063943	0.669845876	1.367078887	3902124	19	0.00056	0.00056	0.00058	0.0006	0.00058	0.00058	0.00058	0.00058	0.00058	0.000576111	0.00057	0.00057	0.000564737	0.00056	0.00057	0.00058	0.00058	0.00058	0.00058	0.00058	0.00058	0.00058	0.00058	0.00058	0.00058913	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.000612273	0.00062	0.00062	0.000620909	0.00063	0.00063	0.00063	0.000677368	0.00068	0.00068	0.00068	0.000686364	0.00069	0.00069	0.00069	0.00069	0.00069	0.00069	0.000682083	0.00068	0.000674783	0.00067	0.000672609	0.00068	0.00068	0.00068	0.00068	0.00068	0.00068	0.00067875	0.000670417	0.00067	0.000636	0.000609565	0.000588261	0.000567391	0.000552174	0.0005	0.0005	0.0005	0.0005	0.0004925	0.00048	0.00048	0.00048	0.00048	0.000465455	0.00046	0.00046	0.00046	0.00046	0.00046	0.00046	0.00046	0.00046	0.000453913	0.00045	0.000442727	0.00043	0.000423478	0.0004	0.0004	0.0004	0.000375625	0.00037	0.000365333	0.00036	0.00036	0.00033	0.00033	0.00033	0.00033	0.00033	0.000322222	0.00032	0.000302105	0.0003	0.0003	0.0003	0.0003	0.0003	0.000263809	0.00026	0.00026	0.0002685	0.00027	0.00027	0.00027	0.00027
3902125	000249_S3A_OL_1_EFR____20171107T112146_20171107T112346_20171220T164037_0119_024_151______MR1_R_NT_002.SEN3	6/11/17	11:36	7/11/17	11:21	18	309	-24.972582	-20.572193	-20.567965	-24.974144	-20.567965	-24.974144	1.1513	62.715	38	0.059	0.046	0.027	0.005	0.001	0.001235882	0.000818947	0.003073	0.00824862	0.001049635	0.003891947	0.005127829	0.009298255	0.02385771	0.02066992	48.37948	0.017441494	0.019855242	8.60E-05	5.11E-05	0.000156726	0.001962355	0.000331614	0.000162108	0.000212103	0.001742329	0.002996805	0.001242532	0.000416372	0.000360737	0.8593316	29.12071	86.91205	10.267058	103.29674	-3.8263004	-5.085079	1016.0881	0.006183952	69.59607	25.225527	0.04064816	0.047508586	0.041730943	0.02444261	0.010905355	0.004579453	0.000795988	0.000432508	0.000414762	0.00039712	0.000198899	5.16E-05	-8.614292861	-3.265124142	-0.966503451	-0.299331504	-0.098114128	5.547338263	-5.579105053	0.225940829	-1.330536315	1.027344162	-5.302050303	-2.128050759	-1.720290796	0.884845413	-0.823647317	1.475899223	-2.432552219	-3.524111365	1.939384507	1.119390424	3902125	18	0.00049	0.00053	0.00049	0.0005	0.00051	0.00051	0.000502917	0.0005	0.000492857	0.0004956	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005075	0.000521667	0.000534762	0.00054375	0.000556	0.00058	0.000598182	0.0006144	0.000625909	0.00064	0.000656667	0.00067	0.00067	0.0007	0.00071	0.00071	0.00071	0.00071	0.00071	0.0006992	0.000678462	0.000670769	0.00067	0.00067	0.00067	0.00067	0.00067	0.00067	0.00067	0.00067	0.000657692	0.000596154	0.0005825	0.00058	0.00058	0.00058	0.00058	0.00058	0.000569565	0.00056	0.00056	0.00056	0.00056	0.00056	0.00056	0.00056	0.00056	0.00056	0.00056	0.00056	0.00056	0.00056	0.000536923	0.000504545	0.000487143	0.000472857	0.00047	0.000468333	0.000453333	0.00042	0.00041	0.00038	0.00038	0.00038	0.00038	0.000375294	0.000355882	0.00035	0.00035	0.00035	0.00035	0.00035	0.00035	0.00035	0.000337778	0.00033	0.00033	0.00033	0.00033	0.00033	0.000321579	0.00032	0.000310526	0.00031	0.00031	0.00031	0.00031	0.00031	0.000307273	0.00029	0.00029	0.00029	0.00029	0.00029	0.00029	0.00029	0.00029	0.00029	0.00029	0.000294167	0.00031	0.00031	0.00031	0.00031	0.00031	0.000306471	0.00029	0.000287143	0.00028	0.00028	0.00028
6901660	000250_S3A_OL_1_EFR____20171106T201049_20171106T201249_20171220T155335_0119_024_142______MR1_R_NT_002.SEN3	6/11/17	21:51	6/11/17	20:12	152	310	-153.255785	-17.965927	-17.961555	-153.25743	-17.961555	-153.25743	-1.271399	62.364	10	0.063	0.046	0.027	0.006	0.001	0.003486156	0.000846421	0.003677155	0.011183868	0.003060691	0.004523576	0.008009732	0.014244559	0.024029663	0.02084024	47.984093	0.028724395	0.058379445	0.000220379	6.32E-05	0.000225879	0.002927364	0.001344838	0.000244795	0.000296132	0.002967827	0.005104662	0.003304574	0.000313179	0.000271611	0.6336338	25.054544	89.98853	20.589958	-77.93639	-1.5096517	-1.164326	1014.4193	0.006048017	74.53983	44.262035	0.028291264	0.0312654	0.025496195	0.014085553	0.006608715	0.002603932	0.000416867	0.000217075	0.000215008	0.000208431	8.90E-05	2.23E-05	16.96039449	-3.144126894	0.232887209	-1.0681391	0.783829754	-14.34155931	-1.744819701	1.163144041	0.840718807	1.36153662	4.678571757	3.46758442	0.615459151	-0.410447535	0.286196219	-7.683188138	-3.855349928	1.1446232	-0.69003807	0.717451939	6901660	152	0.00045	0.00042	0.00043	0.0004	0.0004	0.00042	0.00044	0.00044	0.00044	0.00044	0.00044	0.00044	0.000462	0.0005	0.0005	0.00049	0.00049	0.00049	0.00049	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.00049	0.00049	0.00048	0.00045625	0.00046	0.00046	0.00046	0.000457778	0.00048	0.00048	0.00049	0.00049	0.00049	0.00049	0.00049	0.00049	0.00047	0.00047	0.00049	0.00051	0.00051	0.00051	0.00051	0.00051	0.000507778	0.00049	0.000486364	0.00047	0.00047	0.00047	0.00047	0.00047	0.00047	0.00047	0.000467273	0.00046	0.00045	0.00045	0.00045	0.00045	0.000478182	0.0005	0.0005	0.0005	0.000506364	0.00053	0.00054	0.00054	0.00054	0.0005	0.000495714	0.00049	0.00049	0.0005	0.0005	0.00045	0.00043	0.000426667	0.00044	0.00044	0.00044	0.00044	0.000432	0.00043	0.0004	0.0004	0.0004	0.000387273	0.000386	0.000396667	0.0004	0.0004	0.000396667	0.00035	0.00036	0.00037	0.00037	0.000348182	0.000342	0.00037	0.00037	0.000346	0.00034	0.00034	0.000312	0.00028	0.00029	0.000294545	0.0003	0.0003	0.000290909	0.00029	0.0003	0.0003	0.000289091	0.000284	0.00029	0.00029	0.00029	0.00026	0.00026
6901660	000250_S3A_OL_1_EFR____20171107T194444_20171107T194644_20171220T170746_0119_024_156______MR1_R_NT_002.SEN3	6/11/17	21:51	7/11/17	19:46	152	310	-153.255785	-17.965927	-17.963713	-153.25777	-17.963713	-153.25777	-1.271399	62.364	10	0.063	0.046	0.027	0.006	0.001	0.001798397	0.000824143	0.003199908	0.022144169	0.001414784	0.004024051	0.005822448	0.023558952	0.02556668	0.022705331	44.04252	0.0424738	0.029329203	0.000150981	6.03E-05	0.000192933	0.003900119	0.00054703	0.00018214	0.000275526	0.005509761	0.009476788	0.002229967	0.000417892	0.000371123	0.7318455	31.1599	92.35409	29.977531	104.00984	-1.8183091	-4.314825	1013.6883	0.00612287	95.42815	55.372128	0.039605959	0.0455492	0.040054653	0.023886362	0.010991007	0.004656022	0.000826777	0.000451988	0.000436482	0.000414756	0.000205832	5.47E-05	16.96039449	-3.144126894	0.232887209	-1.0681391	0.783829754	-14.3416127	-1.745178307	1.162362997	0.840581202	1.35683085	4.678571757	3.46758442	0.615459151	-0.410447535	0.286196219	-7.683188138	-3.855349928	1.1446232	-0.69003807	0.717451939	6901660	152	0.00045	0.00042	0.00043	0.0004	0.0004	0.00042	0.00044	0.00044	0.00044	0.00044	0.00044	0.00044	0.000462	0.0005	0.0005	0.00049	0.00049	0.00049	0.00049	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.00049	0.00049	0.00048	0.00045625	0.00046	0.00046	0.00046	0.000457778	0.00048	0.00048	0.00049	0.00049	0.00049	0.00049	0.00049	0.00049	0.00047	0.00047	0.00049	0.00051	0.00051	0.00051	0.00051	0.00051	0.000507778	0.00049	0.000486364	0.00047	0.00047	0.00047	0.00047	0.00047	0.00047	0.00047	0.000467273	0.00046	0.00045	0.00045	0.00045	0.00045	0.000478182	0.0005	0.0005	0.0005	0.000506364	0.00053	0.00054	0.00054	0.00054	0.0005	0.000495714	0.00049	0.00049	0.0005	0.0005	0.00045	0.00043	0.000426667	0.00044	0.00044	0.00044	0.00044	0.000432	0.00043	0.0004	0.0004	0.0004	0.000387273	0.000386	0.000396667	0.0004	0.0004	0.000396667	0.00035	0.00036	0.00037	0.00037	0.000348182	0.000342	0.00037	0.00037	0.000346	0.00034	0.00034	0.000312	0.00028	0.00029	0.000294545	0.0003	0.0003	0.000290909	0.00029	0.0003	0.0003	0.000289091	0.000284	0.00029	0.00029	0.00029	0.00026	0.00026
3902124	000251_S3A_OL_1_EFR____20171107T111946_20171107T112146_20171220T164010_0119_024_151______MR1_R_NT_002.SEN3	7/11/17	11:36	7/11/17	11:21	20	310	-25.527051	-18.6753	-18.671335	-25.52991	-18.671335	-25.52991	-1.9066	61.999	48	0.058	0.046	0.027	0.006	0.001	0.001768462	0.000821723	0.00343428	0.020695945	0.001515241	0.004256003	0.006024465	0.022211187	0.025739985	0.023009207	43.46086	0.040294275	0.028821647	0.000146182	5.91E-05	0.000205874	0.003745679	0.000592044	0.000199233	0.000280504	0.005261589	0.009049933	0.002156304	0.000419576	0.000375063	0.72017765	29.711689	90.52912	18.228706	103.54034	-6.0974555	-3.3531682	1015.69354	0.006282155	71.74954	28.210121	0.04028692	0.046762069	0.041185735	0.02470236	0.011349176	0.004833206	0.000873064	0.000481968	0.000463651	0.000441217	0.000222191	5.91E-05	-7.851692247	-2.383691028	0.625826157	-0.819489004	-0.396945982	4.604024197	-4.105636304	-2.730259806	-1.236110612	1.238981564	-5.081289032	-3.63253308	-1.659755837	1.376798423	-0.648946326	0.633672635	0.237180931	-5.017386627	0.961148561	1.09647769	3902124	20	0.00058	0.00057	0.00056	0.00057	0.000568333	0.000566842	0.00057	0.000576667	0.00058	0.00058	0.00058	0.00058	0.00058	0.00058	0.00058	0.000567368	0.00056619	0.00057	0.00057	0.0005895	0.0006	0.0006	0.0006	0.000607222	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.000626	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.000643636	0.00066	0.000662609	0.00067	0.00067	0.00067	0.000677826	0.00068	0.00068	0.00068	0.00068	0.000681304	0.000707391	0.00071	0.00071	0.00071	0.00071	0.00071	0.00071	0.00071	0.00071	0.00071	0.000704231	0.000665769	0.000626	0.00061	0.000607692	0.0006	0.000576	0.000564231	0.00054875	0.00053	0.00053	0.000522308	0.00052	0.0005125	0.0005	0.0005	0.0005	0.000483636	0.00048	0.00048	0.00048	0.0004792	0.0004712	0.00047	0.00047	0.00047	0.000468846	0.000461154	0.00046	0.000438462	0.000416667	0.0004084	0.0004004	0.00037625	0.00037	0.00037	0.000368	0.00036	0.000368333	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.000366875	0.00036	0.000325333	0.000318667	0.00031	0.00031	0.000303889	0.000277059	0.00027	0.00027	0.000260556	0.00026	0.00026	0.00026	0.00026	0.00026	0.00026
3902124	000251_S3A_OL_1_EFR____20171108T105340_20171108T105540_20171220T175122_0119_024_165______MR1_R_NT_002.SEN3	7/11/17	11:36	8/11/17	10:55	20	310	-25.527051	-18.6753	-18.671162	-25.53563	-18.671162	-25.535627	-1.9066	61.999	48	0.058	0.046	0.027	0.006	0.001	0.003092181	0.001119851	0.002560776	0.07642309	0.002575235	0.003680627	0.006772809	0.07899833	0.028241064	0.025621839	39.029205	0.13943096	0.05153412	0.000415335	0.000227815	0.000263461	0.013445546	0.001334648	0.000347746	0.000589121	0.019968208	0.034345318	0.006387841	0.000581675	0.000527727	0.82078105	35.781166	92.842636	53.961857	105.71549	-4.766823	-2.9436214	1015.8702	0.00625218	62.844513	26.504042	0.039452888	0.044821635	0.03836093	0.022831958	0.010723435	0.004562632	0.000818178	0.000448654	0.0004354	0.000410119	0.000199762	5.44E-05	-7.851692247	-2.383691028	0.625826157	-0.819489004	-0.396945982	4.603970804	-4.105994909	-2.73104085	-1.236248218	1.234275794	-5.081289032	-3.63253308	-1.659755837	1.376798423	-0.648946326	0.633672635	0.237180931	-5.017386627	0.961148561	1.09647769	3902124	20	0.00058	0.00057	0.00056	0.00057	0.000568333	0.000566842	0.00057	0.000576667	0.00058	0.00058	0.00058	0.00058	0.00058	0.00058	0.00058	0.000567368	0.00056619	0.00057	0.00057	0.0005895	0.0006	0.0006	0.0006	0.000607222	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.000626	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.000643636	0.00066	0.000662609	0.00067	0.00067	0.00067	0.000677826	0.00068	0.00068	0.00068	0.00068	0.000681304	0.000707391	0.00071	0.00071	0.00071	0.00071	0.00071	0.00071	0.00071	0.00071	0.00071	0.000704231	0.000665769	0.000626	0.00061	0.000607692	0.0006	0.000576	0.000564231	0.00054875	0.00053	0.00053	0.000522308	0.00052	0.0005125	0.0005	0.0005	0.0005	0.000483636	0.00048	0.00048	0.00048	0.0004792	0.0004712	0.00047	0.00047	0.00047	0.000468846	0.000461154	0.00046	0.000438462	0.000416667	0.0004084	0.0004004	0.00037625	0.00037	0.00037	0.000368	0.00036	0.000368333	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.000366875	0.00036	0.000325333	0.000318667	0.00031	0.00031	0.000303889	0.000277059	0.00027	0.00027	0.000260556	0.00026	0.00026	0.00026	0.00026	0.00026	0.00026
3902125	000252_S3A_OL_1_EFR____20171107T112146_20171107T112346_20171220T164037_0119_024_151______MR1_R_NT_002.SEN3	7/11/17	11:30	7/11/17	11:21	19	310	-24.962305	-20.560275	-20.55736	-24.960455	-20.55736	-24.960455	1.286	62.658	45	0.059	0.046	0.026	0.005	0.001	0.00132012	0.000819122	0.003119701	0.013124319	0.001130369	0.003938822	0.005258942	0.014254688	0.025326947	0.022516506	44.411865	0.026077973	0.021264592	0.000100154	5.42E-05	0.000168896	0.002671106	0.000385976	0.000160127	0.000225418	0.002864602	0.004927116	0.00145517	0.000442617	0.000393501	0.7899512	29.108526	86.92574	10.183458	103.29218	-3.8552244	-5.0938883	1016.0918	0.006184628	69.572655	25.172907	0.04200596	0.049189113	0.04356071	0.025695524	0.011407006	0.004805527	0.000843448	0.000460073	0.000440029	0.000420721	0.000212729	5.55E-05	-8.016332755	-3.522120215	-1.215182493	-0.123138861	-0.500019309	4.414408941	-6.038965089	1.416894177	-2.530578501	-0.299770226	-6.067400191	-0.950267623	-2.195607443	-1.157169979	-0.497272216	0.346330949	-3.322671522	-2.473893418	3.696662459	-0.555902279	3902125	19	0.0005	0.0005	0.00049	0.00051	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.000480435	0.00047	0.0004825	0.0005	0.0005	0.0005	0.000528333	0.00054	0.000543333	0.0005628	0.0006268	0.000638261	0.000662857	0.00068	0.00068	0.00068	0.00068	0.00068	0.00067069	0.00065	0.00065	0.00065	0.00065	0.00065	0.00065	0.000666	0.00067	0.00067	0.00067	0.00067	0.00067	0.00067	0.00067	0.00067	0.00067	0.00067	0.00067	0.00067	0.00067	0.00067	0.000656538	0.00062	0.00062	0.00062	0.00062	0.00062	0.00062	0.000608462	0.000596897	0.00059	0.00059	0.00059	0.000592593	0.0006	0.000630769	0.00064	0.00064	0.00064	0.00064	0.00064	0.000638696	0.00063	0.00063	0.00063	0.00062875	0.000620417	0.000601	0.000574348	0.00055	0.00055	0.00055	0.000544815	0.00053087	0.000497369	0.000447059	0.00044	0.000385	0.00038	0.000373846	0.000361667	0.00036	0.000356471	0.00033	0.00033	0.00033	0.000326	0.00032	0.00032	0.00032	0.00032	0.000310588	0.00031	0.00031	0.00031	0.00031	0.00031	0.000302632	0.00029	0.00029	0.00029	0.00029	0.00029	0.00029	0.0002825	0.00028	0.00028	0.00028	0.00027	0.00027	0.00027	0.00027	0.00027	0.00027
