wmo	CALVALUS_ID	date_Argo	hour_Argo	date_s3	hour_s3	n_cycle	doy	lon	lat	pixel_lat	pixel_lon	latitude	longitude	sla	PAR	MLD	GlbClr_412	GlbClr_443	GlbClr_490	GlbClr_555	GlbClr_670	iop_apig	iop_adet	iop_agelb	iop_bpart	iop_bwit	iop_adg	iop_atot	iop_btot	kd489	kdmin	kd_z90max	conc_tsm	conc_chl	unc_apig	unc_adet	unc_agelb	unc_bpart	unc_bwit	unc_adg	unc_atot	unc_btot	unc_tsm	unc_chl	unc_kd489	unc_kdmin	unc_kd_z90max	OAA	OZA	SAA	SZA	horizontal_wind_vector_1	horizontal_wind_vector_2	sea_level_pressure	total_ozone	humidity	total_columnar_water_vapour	S3b1_400	S3b2_412.5	S3b3_442.5	S3b4_490	S3b5_510	S3b6_560	S3b7_620	S3b8_665	S3b9_673.75	S3b10_681.25	S3b11_708.75	S3b12_753.75	Dens_pc1	Dens_pc2	Dens_pc3	Dens_pc4	Dens_pc5	Temp_pc1	Temp_pc2	Temp_pc3	Temp_pc4	Temp_pc5	Sal_pc1	Sal_pc2	Sal_pc3	Sal_pc4	Sal_pc5	Spy_pc1	Spy_pc2	Spy_pc3	Spy_pc4	Spy_pc5	X1	X3	X5	X7	X9	X11	X13	X15	X17	X19	X21	X23	X25	X27	X29	X31	X33	X35	X37	X39	X41	X43	X45	X47	X49	X51
6902670	000326_S3A_OL_1_EFR____20170728T150213_20170728T150413_20171022T123812_0119_020_239______MR1_R_NT_002.SEN3	29/7/17	15:36	28/7/17	15:03	10	210	-60.494443	69.753197	69.757515	-60.502552	69.757515	-60.502552	-2.4832	51.293	10	0.006	0.007	0.008	0.006	0.001	0.049178667	0.015593194	0.029181115	0.4836698	0.3361556	0.04477431	0.093952976	0.8198254	0.114915974	0.11464482	8.722592	1.8739944	0.9155185	0.005555369	0.003834724	0.002758768	0.056486472	0.07392206	0.005953271	0.005140808	0.0572627	0.09849185	0.09478088	0.003439011	0.003430896	0.26908767	51.893658	160.22325	24.000933	108.57662	-2.1923053	8.271203	1008.5044	0.00682092	57.655804	14.088738	0.013276577	0.014424744	0.01591932	0.01749474	0.013612529	0.008917737	0.002161717	0.001262804	0.001203917	0.001161454	0.000634396	0.000181792	-0.095444933	-1.595040409	-0.360791433	-0.159210451	0.085056779	-4.671555434	0.512372617	-0.106905285	0.278780637	-0.081006625	-1.61507218	1.125705279	0.101263127	0.155753603	-0.072791672	-2.414251521	0.900844794	-0.063316044	0.139701327	-0.047392018	0.00127	0.00154	0.001566887	0.001722597	0.002079676	0.00212	0.002209732	0.00228	0.00228	0.002279173	0.001887816	0.001766344	0.001684229	0.0014	0.00142	0.00142	0.001417169	0.001305405	0.00127	0.00124759	0.00121	0.001164648	0.001108361	0.001046734	0.001009801	0.000916046
6902670	000326_S3A_OL_1_EFR____20170729T143624_20170729T143824_20171022T141727_0119_020_253______MR1_R_NT_002.SEN3	29/7/17	15:36	29/7/17	14:37	10	210	-60.494443	69.753197	69.75704	-60.504276	69.75704	-60.504276	-2.4832	51.293	10	0.006	0.007	0.008	0.006	0.001	0.035581525	0.010491625	0.02047584	0.2882606	0.15594561	0.030967465	0.06654899	0.44420624	0.08694983	0.09016461	11.090826	0.97923964	0.65387213	0.004294156	0.003295857	0.001816899	0.030461188	0.03627377	0.004201506	0.003411014	0.02822837	0.048552796	0.072512396	0.002412009	0.002501188	0.31644037	53.0231	152.58656	38.815495	102.56526	8.209675	2.1928265	1015.9625	0.006781213	74.38962	12.710658	0.014558373	0.015726785	0.016515864	0.015990304	0.011456165	0.00686525	0.001606602	0.00092272	0.000889389	0.000857866	0.000449102	0.000127932	-0.095444933	-1.595040409	-0.360791433	-0.159210451	0.085056779	-4.671925282	0.508086379	-0.099829341	0.280289619	-0.081394704	-1.61507218	1.125705279	0.101263127	0.155753603	-0.072791672	-2.414251521	0.900844794	-0.063316044	0.139701327	-0.047392018	0.00127	0.00154	0.001566887	0.001722597	0.002079676	0.00212	0.002209732	0.00228	0.00228	0.002279173	0.001887816	0.001766344	0.001684229	0.0014	0.00142	0.00142	0.001417169	0.001305405	0.00127	0.00124759	0.00121	0.001164648	0.001108361	0.001046734	0.001009801	0.000916046
6902670	000326_S3A_OL_1_EFR____20170729T161615_20170729T161815_20171022T142717_0119_020_254______MR1_R_NT_002.SEN3	29/7/17	15:36	29/7/17	16:17	10	210	-60.494443	69.753197	69.757126	-60.50072	69.757126	-60.50072	-2.4832	51.293	10	0.006	0.007	0.008	0.006	0.001	0.056212395	0.06443152	0.048299637	0.34464568	0.5416942	0.11273116	0.16894355	0.8863399	0.1680214	0.15863502	6.303778	2.2720428	1.0520701	0.007503657	0.008810606	0.004958109	0.05726039	0.09881647	0.01265081	0.009819477	0.07474281	0.12855764	0.12956962	0.006573597	0.00620637	0.25666827	51.18779	-177.36934	24.284422	-54.216793	1.8181677	3.8996432	1018.7472	0.00718032	40.44568	11.173385	0.009081966	0.00980919	0.011098684	0.012648176	0.010131922	0.007284476	0.001964314	0.001155875	0.001104342	0.001072497	0.000578402	0.000166379	-0.095444933	-1.595040409	-0.360791433	-0.159210451	0.085056779	-4.672295129	0.503800142	-0.092753397	0.281798601	-0.081782782	-1.61507218	1.125705279	0.101263127	0.155753603	-0.072791672	-2.414251521	0.900844794	-0.063316044	0.139701327	-0.047392018	0.00127	0.00154	0.001566887	0.001722597	0.002079676	0.00212	0.002209732	0.00228	0.00228	0.002279173	0.001887816	0.001766344	0.001684229	0.0014	0.00142	0.00142	0.001417169	0.001305405	0.00127	0.00124759	0.00121	0.001164648	0.001108361	0.001046734	0.001009801	0.000916046
6902829	000327_S3A_OL_1_EFR____20170729T161615_20170729T161815_20171022T142717_0119_020_254______MR1_R_NT_002.SEN3	29/7/17	15:38	29/7/17	16:16	8	210	-67.405104	72.801053	72.80537	-67.41089	72.80537	-67.41089	10.67	45.993	10	0.008	0.008	0.009	0.005	0.001	0.031849943	0.02452171	0.026012044	0.20699066	0.1603169	0.050533757	0.0823837	0.36730754	0.09471951	0.096937224	10.315954	0.8530063	0.5827098	0.004393262	0.004749068	0.002037259	0.022136819	0.03154084	0.006340685	0.003945579	0.025037078	0.043063775	0.07425367	0.003021841	0.003092593	0.33995637	54.288925	174.34268	5.425333	118.9864	0.04059644	2.5752926	1013.66895	0.007263802	71.40543	11.992915	0.008561694	0.00921678	0.010097927	0.010386288	0.007915023	0.00502523	0.001301361	0.000782459	0.000766954	0.000736739	0.000371072	0.00010649	-6.80654946	1.689698398	-0.471194219	-0.018175289	0.000479608	-3.742056275	-0.166128087	-0.418289806	0.254412468	0.259746845	-6.508201082	-1.255642008	0.343865071	0.064071881	-0.0309032	-6.049192415	-0.921784607	-0.062924899	0.021614033	0.008820069	0.00080959	0.000869898	0.00085	0.00088	0.00088	0.00085	0.00085	0.00085	0.000830255	0.000850078	0.000860099	0.00088	0.00096016	0.001	0.0011	0.0011	0.001097741	0.00104	0.001039793	0.00099972	0.000875714	0.000739684	0.00074	0.00074	0.00077	0.00077
4901805	000328_S3A_OL_1_EFR____20170728T150213_20170728T150413_20171022T123812_0119_020_239______MR1_R_NT_002.SEN3	29/7/17	15:52	28/7/17	15:03	11	210	-60.220254	69.688831	69.69189	-60.226627	69.69189	-60.226624	-2.4802	51.145	10	0.01	0.008	0.009	0.007	0.001	0.029445963	0.045076136	0.020430386	0.022728195	0.5475767	0.06550652	0.09495249	0.57030493	0.10394909	0.10980156	9.107339	1.7365804	0.53703934	0.00502074	0.006811553	0.001975435	0.014606007	0.06988343	0.006608703	0.005299599	0.053818595	0.09256798	0.08531351	0.005047357	0.00533153	0.46478423	51.799747	160.53702	23.146664	108.839554	-2.3431106	8.532585	1008.7355	0.006814802	51.305347	13.552707	0.009190567	0.009889848	0.010850838	0.011441159	0.008863059	0.0060614	0.00158166	0.000941113	0.000911199	0.000877573	0.000460557	0.000132424	-1.167990577	-1.597543677	0.170712341	-0.298592634	0.034839564	-4.978026396	0.867982788	0.218608428	-0.161622637	-0.1617348	-2.510052076	1.162706018	-0.357275051	0.22194058	0.044705235	-3.177683475	1.039130176	0.320770538	0.237104245	0.052711485	0.001318701	0.00141	0.00162	0.00162	0.00157	0.00181942	0.00206	0.00206	0.002060213	0.002337836	0.00249	0.00249	0.001739453	0.001279881	0.000990154	0.000898342	0.000789335	0.000740211	0.000707938	0.000618941	0.000508113	0.00049	0.000459902	0.00041	0.00041	0.000395556
6901647	000329_S3A_OL_1_EFR____20170729T125645_20170729T125845_20171022T141056_0119_020_252______MR1_R_NT_002.SEN3	30/7/17	13:32	29/7/17	12:57	348	211	-28.817982	64.499352	64.502174	-28.821886	64.502174	-28.821888	-2.4008	51.723	26	0.012	0.01	0.01	0.007	0.001	0.033763528	0.031497512	0.026424052	0.19622245	0.19507489	0.057921566	0.091685094	0.39129734	0.09686068	0.098845184	10.116831	0.94223475	0.61916304	0.004645374	0.005468768	0.002075034	0.02242704	0.03421031	0.006981049	0.004138976	0.02768209	0.047613196	0.07869022	0.003262452	0.003329294	0.35263136	47.144897	158.99026	10.434015	109.2613	-3.1431394	-9.042938	1011.7313	0.006909981	21.177017	11.434344	0.008827592	0.0094697	0.010320053	0.011145794	0.008866524	0.005956468	0.001602187	0.000954595	0.000923477	0.000892485	0.00047006	0.000135083	2.86079393	0.358974234	0.542014862	0.259119562	0.029030854	7.495052469	-1.043279349	-0.219789507	-0.301906428	0.281141255	4.916393826	-0.272693201	-0.050895091	-0.022185491	0.017559212	5.962320672	-0.398928437	-0.272667527	0.147023059	-0.033826823	0.00226	0.00248	0.00227	0.00251	0.00233	0.00247	0.00247	0.00247	0.00247	0.002388	0.002241111	0.00228	0.00228	0.00201	0.001840909	0.00177	0.00176	0.00176	0.001752727	0.00168	0.00163	0.00163	0.00133125	0.001177143	0.00111	0.00101
6902666	000330_S3A_OL_1_EFR____20170731T170301_20170731T170501_20171022T175521_0119_020_283______MR1_R_NT_002.SEN3	30/7/17	15:30	31/7/17	17:04	9	211	-67.36487	72.801639	72.80528	-67.36491	72.80529	-67.36491	10.5846	50.028	10	0.006	0.007	0.008	0.005	0.001	0.01586447	0.02757102	0.013296085	0.08614378	0.05977305	0.040867105	0.056731574	0.14591682	0.07158949	0.07624454	13.115693	0.33346376	0.28226814	0.002631069	0.003915953	0.001045705	0.010487507	0.013849149	0.004527528	0.002486303	0.014320876	0.024631908	0.043566916	0.002179168	0.002320867	0.41177315	54.874416	-171.58073	20.030064	-49.502457	4.0144563	1.7248584	1011.6448	0.006494722	37.367054	10.31825	0.009314316	0.009819533	0.009940995	0.008641913	0.006040546	0.003456682	0.000817192	0.000485433	0.000483123	0.000468686	0.000217561	6.14E-05	-6.808013076	1.537137791	-0.349562077	-0.008210068	0.115295511	-3.564787059	-0.415973691	-0.582498657	0.426235453	-0.036709205	-6.492616582	-1.198517982	0.234101794	0.043964336	0.017017314	-6.014058849	-0.915168316	0.016271206	-0.049099476	0.017622992	0.00088	0.00086	0.00085	0.000841456	0.00089	0.00095	0.00095	0.00094573	0.000870056	0.000718822	0.00066	0.00065	0.00065	0.00065	0.000649643	0.000609917	0.0006	0.0006	0.00055	0.00051	0.000489138	0.00044	0.00048	0.00048539	0.00055	0.00055
6902671	000331_S3A_OL_1_EFR____20170729T161615_20170729T161815_20171022T142717_0119_020_254______MR1_R_NT_002.SEN3	30/7/17	15:37	29/7/17	16:16	9	211	-67.367001	72.786194	72.790146	-67.37328	72.790146	-67.37328	10.6408	49.795	10	0.006	0.007	0.008	0.005	0.001	0.023062149	0.030537369	0.022803223	0.15063678	0.11976767	0.05334059	0.07640274	0.27040446	0.088059686	0.09168514	10.906893	0.630375	0.41651922	0.00373451	0.004971282	0.001712814	0.016552623	0.023995789	0.006061128	0.003430682	0.020429805	0.035139263	0.062710784	0.00290239	0.003021883	0.37173656	54.272778	174.38551	5.2765965	119.02082	0.049106948	2.5487447	1013.6886	0.007264007	71.106514	11.978468	0.008711532	0.00941147	0.01013625	0.009934514	0.007719458	0.004961386	0.001287054	0.000771574	0.000755706	0.000728627	0.000366885	0.000105223	-6.85760483	1.582060075	-0.417474855	0.064879005	0.025272811	-3.474521235	-0.378069958	-0.503641771	0.327676119	0.291541062	-6.51587165	-1.210650151	0.306778093	0.003028739	-0.009369164	-6.021697821	-0.917549098	-0.044279101	-0.036502953	-0.010524268	0.00084	0.000853371	0.000838273	0.00085	0.00089	0.00094	0.00094	0.00087007	0.000850194	0.00083	0.000832547	0.00088	0.00088	0.000959848	0.00098	0.00098	0.000888689	0.000787363	0.00074	0.000756348	0.00084	0.00084	0.000839132	0.00082	0.00082	0.00082
6902671	000331_S3A_OL_1_EFR____20170731T152420_20170731T152620_20171022T174815_0119_020_282______MR1_R_NT_002.SEN3	30/7/17	15:37	31/7/17	15:24	9	211	-67.367001	72.786194	72.79027	-67.374794	72.79026	-67.374794	10.6408	49.795	10	0.006	0.007	0.008	0.005	0.001	0.030001631	0.010859401	0.019519858	0.15938	0.082412444	0.030379258	0.06038089	0.24179244	0.077257626	0.080892615	12.362068	0.5296122	0.547583	0.003773648	0.003347116	0.001637016	0.016694434	0.019455321	0.004158227	0.003150533	0.0156442	0.026908025	0.06339444	0.002047391	0.002143721	0.3365229	55.622746	159.43085	33.315548	106.85078	3.6934884	2.001137	1010.8233	0.006507402	50.912052	11.369861	0.010152236	0.010936112	0.011739754	0.011737111	0.008503411	0.005118161	0.001270683	0.000753562	0.000738413	0.000710644	0.000358293	0.000103094	-6.85760483	1.582060075	-0.417474855	0.064879005	0.025272811	-3.474891082	-0.382356196	-0.496565828	0.329185101	0.291152983	-6.51587165	-1.210650151	0.306778093	0.003028739	-0.009369164	-6.021697821	-0.917549098	-0.044279101	-0.036502953	-0.010524268	0.00084	0.000853371	0.000838273	0.00085	0.00089	0.00094	0.00094	0.00087007	0.000850194	0.00083	0.000832547	0.00088	0.00088	0.000959848	0.00098	0.00098	0.000888689	0.000787363	0.00074	0.000756348	0.00084	0.00084	0.000839132	0.00082	0.00082	0.00082
6902671	000331_S3A_OL_1_EFR____20170731T170301_20170731T170501_20171022T175521_0119_020_283______MR1_R_NT_002.SEN3	30/7/17	15:37	31/7/17	17:04	9	211	-67.367001	72.786194	72.78808	-67.36567	72.78808	-67.36567	10.6408	49.795	10	0.006	0.007	0.008	0.005	0.001	0.017539334	0.022646634	0.012618234	0.06924717	0.039832506	0.03526487	0.0528042	0.109079674	0.06749203	0.0717086	13.94533	0.2425859	0.31332347	0.002503285	0.003477075	0.001015047	0.00899691	0.010751977	0.004199431	0.002342674	0.011196994	0.01925883	0.04136852	0.001930203	0.002050793	0.41056353	54.8581	-171.58276	20.107452	-49.505135	4.052727	1.6561805	1011.6626	0.006495096	37.584927	10.311694	0.009276323	0.009861537	0.010078733	0.008917066	0.00615923	0.003504767	0.000841575	0.000501585	0.000497819	0.000481919	0.000225506	6.39E-05	-6.85760483	1.582060075	-0.417474855	0.064879005	0.025272811	-3.47526093	-0.386642434	-0.489489884	0.330694083	0.290764905	-6.51587165	-1.210650151	0.306778093	0.003028739	-0.009369164	-6.021697821	-0.917549098	-0.044279101	-0.036502953	-0.010524268	0.00084	0.000853371	0.000838273	0.00085	0.00089	0.00094	0.00094	0.00087007	0.000850194	0.00083	0.000832547	0.00088	0.00088	0.000959848	0.00098	0.00098	0.000888689	0.000787363	0.00074	0.000756348	0.00084	0.00084	0.000839132	0.00082	0.00082	0.00082
6902671	000332_S3A_OL_1_EFR____20170731T170301_20170731T170501_20171022T175521_0119_020_283______MR1_R_NT_002.SEN3	31/7/17	15:36	31/7/17	17:04	10	212	-67.294945	72.763654	72.76638	-67.2937	72.76638	-67.29369	10.5865	42.239	10	0.01	0.009	0.009	0.005	0.001	0.012295979	0.026478488	0.01018739	0.08269559	0.032559313	0.03666588	0.048961855	0.1152549	0.06544795	0.06966526	14.354357	0.24317028	0.21655735	0.002160577	0.00328549	0.000923061	0.010347244	0.010992581	0.003943433	0.00245444	0.013428977	0.02309784	0.035495374	0.001856383	0.001976004	0.41903642	54.839157	-171.493	20.35883	-49.433273	4.0088234	1.5885396	1011.7044	0.006490785	37.710007	10.348984	0.00866911	0.009174682	0.009463365	0.008525076	0.005959849	0.003475564	0.000837335	0.000498151	0.000495254	0.000480391	0.000224036	6.34E-05	-6.729605877	1.295028127	-0.319544502	-0.065912024	0.246362691	-3.414606553	-0.614836281	-0.659114451	0.423244943	-0.181105748	-6.423296061	-1.041076969	0.191650491	0.106996025	0.025978423	-5.943701125	-0.812303082	0.032699947	-0.027815131	0.033341509	0.000796	0.00083	0.00082	0.00085	0.000868497	0.00085	0.00089	0.00089	0.000853383	0.000739378	0.00066	0.000673138	0.00089	0.00089	0.00088076	0.000719733	0.00071	0.000709647	0.000668559	0.000559428	0.00054	0.00067	0.00067	0.000667148	0.000618868	0.0006
6902671	000332_S3A_OL_1_EFR____20170801T163855_20170801T164055_20170923T233924_0119_020_297______MR1_R_NT_002.SEN3	31/7/17	15:36	1/8/17	16:38	10	212	-67.294945	72.763654	72.767296	-67.29309	72.767296	-67.29309	10.5865	42.239	10	0.01	0.009	0.009	0.005	0.001	0.032856382	0.02701837	0.026180798	0.22452566	0.18993664	0.05319917	0.08605555	0.4144623	0.10138775	0.10305799	9.703275	0.9749877	0.60187155	0.004521385	0.00497765	0.002074743	0.024667246	0.036014885	0.006619546	0.004091712	0.028609108	0.049207665	0.07650709	0.003294294	0.003348564	0.32586753	54.930878	-178.99138	7.457697	-55.515408	3.4983983	2.8210177	1016.36804	0.006700169	89.93267	11.962845	0.008001009	0.008597889	0.009491324	0.011129323	0.009402546	0.0062333	0.001418447	0.000840931	0.00081574	0.000791196	0.000403189	0.000115598	-6.729605877	1.295028127	-0.319544502	-0.065912024	0.246362691	-3.4149764	-0.619122519	-0.652038507	0.424753925	-0.181493827	-6.423296061	-1.041076969	0.191650491	0.106996025	0.025978423	-5.943701125	-0.812303082	0.032699947	-0.027815131	0.033341509	0.000796	0.00083	0.00082	0.00085	0.000868497	0.00085	0.00089	0.00089	0.000853383	0.000739378	0.00066	0.000673138	0.00089	0.00089	0.00088076	0.000719733	0.00071	0.000709647	0.000668559	0.000559428	0.00054	0.00067	0.00067	0.000667148	0.000618868	0.0006
6902829	000333_S3A_OL_1_EFR____20170731T152420_20170731T152620_20171022T174815_0119_020_282______MR1_R_NT_002.SEN3	31/7/17	15:38	31/7/17	15:24	10	212	-67.289323	72.766843	72.76986	-67.299324	72.76986	-67.29933	10.5518	42.239	10	0.01	0.009	0.009	0.005	0.001	0.03327736	0.00761717	0.019982291	0.17003344	0.086370744	0.027599461	0.06087682	0.2564042	0.07796343	0.08135489	12.291824	0.56020683	0.6098936	0.003993208	0.002887891	0.001766434	0.01818099	0.020351704	0.003668348	0.003149423	0.015829522	0.027226778	0.0672348	0.001956584	0.002041696	0.316419	55.596134	159.51094	33.13998	106.92336	3.633084	1.9099877	1010.86383	0.006502573	51.333004	11.444114	0.009987526	0.010658304	0.011197035	0.010873317	0.007923452	0.00482265	0.001123757	0.000659294	0.000651562	0.000627556	0.000307226	8.81E-05	-6.75825208	1.356450081	-0.377872794	-0.12711585	0.222684768	-3.450917698	-0.578070114	-0.617161624	0.413164587	-0.186195784	-6.44663377	-1.069195966	0.23175295	0.14226558	-0.004782324	-5.965645095	-0.826630692	0.001775238	0.005285752	0.013895476	0.000790249	0.00084	0.000854409	0.00092	0.0009	0.00091	0.00091	0.00090765	0.000819138	0.00076	0.00076	0.000733614	0.0008	0.0008	0.000797063	0.000768468	0.00073	0.00073	0.000579754	0.00057	0.00057	0.000569786	0.00052	0.000514515	0.00051	0.00051
6902829	000333_S3A_OL_1_EFR____20170731T170301_20170731T170501_20171022T175521_0119_020_283______MR1_R_NT_002.SEN3	31/7/17	15:38	31/7/17	17:04	10	212	-67.289323	72.766843	72.77019	-67.29497	72.77019	-67.29496	10.5518	42.239	10	0.01	0.009	0.009	0.005	0.001	0.012408878	0.02691456	0.010966345	0.09532775	0.057210542	0.037880905	0.05028978	0.1525383	0.06730448	0.071690135	13.94892	0.3413164	0.21862565	0.002382016	0.003586207	0.000916211	0.011314455	0.014492339	0.00410577	0.002347347	0.015883658	0.027319891	0.039286356	0.00201225	0.002143371	0.42989394	54.842678	-171.49406	20.339485	-49.433926	4.0024643	1.6037713	1011.7001	0.006490768	37.66104	10.349037	0.009264632	0.009829115	0.009910678	0.008787807	0.006226396	0.003591649	0.000841623	0.000500567	0.000497371	0.000482156	0.000225188	6.37E-05	-6.75825208	1.356450081	-0.377872794	-0.12711585	0.222684768	-3.451287546	-0.582356351	-0.61008568	0.414673569	-0.186583863	-6.44663377	-1.069195966	0.23175295	0.14226558	-0.004782324	-5.965645095	-0.826630692	0.001775238	0.005285752	0.013895476	0.000790249	0.00084	0.000854409	0.00092	0.0009	0.00091	0.00091	0.00090765	0.000819138	0.00076	0.00076	0.000733614	0.0008	0.0008	0.000797063	0.000768468	0.00073	0.00073	0.000579754	0.00057	0.00057	0.000569786	0.00052	0.000514515	0.00051	0.00051
6902829	000333_S3A_OL_1_EFR____20170801T145831_20170801T150031_20170923T233608_0119_020_296______MR1_R_NT_002.SEN3	31/7/17	15:38	1/8/17	14:58	10	212	-67.289323	72.766843	72.768295	-67.28244	72.768295	-67.28244	10.5518	42.239	10	0.01	0.009	0.009	0.005	0.001	0.024483731	0.024348127	0.018150996	0.12118176	0.10874586	0.042499125	0.06698285	0.22992763	0.08090903	0.08552021	11.693143	0.5455448	0.4432533	0.003502656	0.004494304	0.001360522	0.013660718	0.01948545	0.005256496	0.002873332	0.017384855	0.029901952	0.058666836	0.002551879	0.002697316	0.38081372	56.627274	152.17429	44.26675	100.79245	0.3646414	0.68645686	1015.7179	0.006697693	82.75174	11.383493	0.00926448	0.009865346	0.010323991	0.009720285	0.007020497	0.004256026	0.001061228	0.000631611	0.000626877	0.000602685	0.000292727	8.47E-05	-6.75825208	1.356450081	-0.377872794	-0.12711585	0.222684768	-3.451657393	-0.586642589	-0.603009736	0.416182551	-0.186971941	-6.44663377	-1.069195966	0.23175295	0.14226558	-0.004782324	-5.965645095	-0.826630692	0.001775238	0.005285752	0.013895476	0.000790249	0.00084	0.000854409	0.00092	0.0009	0.00091	0.00091	0.00090765	0.000819138	0.00076	0.00076	0.000733614	0.0008	0.0008	0.000797063	0.000768468	0.00073	0.00073	0.000579754	0.00057	0.00057	0.000569786	0.00052	0.000514515	0.00051	0.00051
6902829	000333_S3A_OL_1_EFR____20170801T163855_20170801T164055_20170923T233924_0119_020_297______MR1_R_NT_002.SEN3	31/7/17	15:38	1/8/17	16:38	10	212	-67.289323	72.766843	72.77087	-67.294914	72.77087	-67.294914	10.5518	42.239	10	0.01	0.009	0.009	0.005	0.001	0.060111444	0.065998115	0.048999485	0.33659148	0.53155327	0.114997596	0.17510904	0.86814475	0.17775087	0.16708231	5.985074	2.2267525	1.1280667	0.007821534	0.009018295	0.005096993	0.056355592	0.096794955	0.012843657	0.010027432	0.07324987	0.12598978	0.1352829	0.007005555	0.006585083	0.24556321	54.934418	-178.99364	7.4365396	-55.517185	3.498038	2.8349948	1016.3642	0.006700621	89.83042	11.953386	0.007424723	0.007951331	0.008856993	0.010220804	0.008689417	0.006173052	0.001560526	0.000921663	0.000890735	0.000865191	0.000447273	0.000128341	-6.75825208	1.356450081	-0.377872794	-0.12711585	0.222684768	-3.45202724	-0.590928827	-0.595933793	0.417691534	-0.18736002	-6.44663377	-1.069195966	0.23175295	0.14226558	-0.004782324	-5.965645095	-0.826630692	0.001775238	0.005285752	0.013895476	0.000790249	0.00084	0.000854409	0.00092	0.0009	0.00091	0.00091	0.00090765	0.000819138	0.00076	0.00076	0.000733614	0.0008	0.0008	0.000797063	0.000768468	0.00073	0.00073	0.000579754	0.00057	0.00057	0.000569786	0.00052	0.000514515	0.00051	0.00051
6902666	000335_S3A_OL_1_EFR____20170731T152420_20170731T152620_20171022T174815_0119_020_282______MR1_R_NT_002.SEN3	1/8/17	15:34	31/7/17	15:24	11	213	-67.179819	72.756931	72.75991	-67.18968	72.75991	-67.18968	10.3332	28.66	10	0.009	0.01	0.01	0.005	0.001	0.021705506	0.02360121	0.017054914	0.12417803	0.113826595	0.040656123	0.062361628	0.23800462	0.077491775	0.08202172	12.191893	0.5664486	0.39106777	0.003289881	0.004323929	0.001272539	0.014006314	0.020204715	0.005032206	0.002748242	0.018084528	0.031105388	0.054965053	0.002433862	0.002576139	0.3953398	55.575546	159.63387	32.91606	107.02779	3.5214877	1.8784348	1010.90015	0.006495357	51.71887	11.548336	0.012176512	0.013118297	0.013789278	0.01436471	0.010787193	0.006534137	0.001489883	0.00086343	0.000838363	0.000809259	0.000414665	0.000118301	-7.248088814	1.229184652	-0.704320348	0.024827434	0.125381658	-3.902680707	-0.186113239	-0.435664059	0.826660953	0.116876798	-6.905036294	-0.831406652	0.41378666	0.081438275	0.045232834	-6.411677367	-0.548076886	-0.078496124	0.000903751	0.043829124	0.00085	0.00089	0.0009	0.00093	0.00095	0.00096	0.000959039	0.000608216	0.00038	0.000378791	0.00033	0.00033	0.00033	0.00033	0.000328983	0.00031	0.00031	0.00033	0.00033	0.00033	0.000328531	0.0003	0.0003	0.00030485	0.00041	0.000444732
6902666	000335_S3A_OL_1_EFR____20170731T170301_20170731T170501_20171022T175521_0119_020_283______MR1_R_NT_002.SEN3	1/8/17	15:34	31/7/17	17:04	11	213	-67.179819	72.756931	72.76067	-67.1752	72.76067	-67.1752	10.3332	28.66	10	0.009	0.01	0.01	0.005	0.001	0.11133462	4.135649	6.648302	0.003129176	0.016067857	10.783951	10.895286	0.019197032	0.274596	0.26667	3.7499533	0.055192538	2.1414835	0.054244466	1.0453475	2.9028485	0.001617489	0.009084625	4.6589336	5.7575746	0.014266773	0.02453885	1.0137922	0.023482485	0.02280468	0.35067096	54.838127	-171.35304	20.608486	-49.31954	3.8750744	1.6287415	1011.7349	0.006483094	37.470615	10.412725	0.001606578	0.001702047	0.001929157	0.001897233	0.001756143	0.001501716	0.000876177	0.000648462	0.000599988	0.000577358	0.000423017	0.000154183	-7.248088814	1.229184652	-0.704320348	0.024827434	0.125381658	-3.903050554	-0.190399477	-0.428588115	0.828169935	0.116488719	-6.905036294	-0.831406652	0.41378666	0.081438275	0.045232834	-6.411677367	-0.548076886	-0.078496124	0.000903751	0.043829124	0.00085	0.00089	0.0009	0.00093	0.00095	0.00096	0.000959039	0.000608216	0.00038	0.000378791	0.00033	0.00033	0.00033	0.00033	0.000328983	0.00031	0.00031	0.00033	0.00033	0.00033	0.000328531	0.0003	0.0003	0.00030485	0.00041	0.000444732
